Store,Date,Sales,Store_Size,Num_Employees,Returns_Pct,Num_Customers,Pct_On_Sale,Marketing,Near_Xmas,Near_BlackFriday,Holiday,DestinationEvent,Pct_Promotional,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Louisville,12/07/12,152085.43,20100,57,0.95,339,13.06,In Store Credit Card Signup Discount; Christmas Email Campaign ID60.8058,13,0,No,No,0.06899898,,,
Louisville,12/08/12,151055.55,20100,61,1.01,511,10.4,In Store Credit Card Signup Discount; Christmas Email Campaign ID61.1353,14,0,No,No,0.06899898,,-26000.0,
Louisville,12/09/12,153732.52,20100,62,0.95,540,17.37,In Store Credit Card Signup Discount; Christmas Email Campaign ID15.8107,15,0,No,No,0.074430254,,,
Louisville,12/10/12,133765.44,20100,38,0.63,235,12.53,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID29.6943,16,0,No,No,0.074430254,,,
Louisville,12/11/12,148600.47,20100,40,0.83,264,12.82,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID123.8746,17,0,No,No,0.074430254,,,
Louisville,12/12/12,133602.29,20100,28,0.69,304,13.16,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID42.5686,18,0,No,No,0.074430254,,,
Louisville,12/13/12,150037.44,20100,43,0.76,293,11.03,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID12.4874,19,0,No,No,0.074430254,,,
Louisville,12/14/12,145968.98,20100,56,0.92,373,18.94,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID145.3224,20,0,No,No,0.074430254,,,
Louisville,12/15/12,170918.86,20100,65,1.22,752,18.58,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID91.778,21,0,No,No,0.074430254,,-11750.0,
Louisville,12/16/12,159143.49,20100,48,1.8,609,18.46,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID117.0104,22,0,No,No,0.080407881,,,
Louisville,12/17/12,145822.89,20100,38,1.06,436,17.88,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID186.869,23,0,No,No,0.080407881,,,
Louisville,12/18/12,139288.16,20100,38,0.71,425,14.58,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID210.9551,24,0,No,No,0.080407881,,,
Louisville,12/19/12,150271.57,20100,41,1.19,551,19.27,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID97.9348,25,0,No,No,0.080407881,,,
Louisville,12/20/12,155653.19,20100,55,1.46,551,16.76,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID194.6545,26,0,No,No,0.080407881,,,
Louisville,12/21/12,156630.7,20100,71,1.1,666,18.5,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID228.2486,27,0,No,No,0.080407881,,,
Louisville,12/22/12,185617.74,20100,75,1.61,988,20.35,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID227.6977,28,0,Yes,No,0.080407881,,-6250.0,
Louisville,12/23/12,171152.87,20100,62,1.62,988,17.72,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID157.1698,29,0,Yes,No,0.09208429,,,
Louisville,12/24/12,134695.11,20100,41,0.58,459,21.77,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID124.8182,30,0,Yes,No,0.09208429,,,
Louisville,12/25/12,0.0,20100,0,0.0,0,0.0,None ID1.2,31,0,No,No,0.0,,,
Louisville,12/26/12,154513.51,20100,58,2.03,959,19.07,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID49.6762,30,0,No,No,0.09208429,,,
Louisville,12/27/12,129849.85,20100,47,1.76,551,19.84,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID118.6259,29,0,No,No,0.09208429,,,
Louisville,12/28/12,142619.5,20100,48,1.72,563,12.37,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID115.05,28,0,No,No,0.09208429,,,
Louisville,12/29/12,140477.28,20100,55,1.57,643,12.87,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID35.1179,27,0,No,No,0.09208429,,-4000.0,
Louisville,12/30/12,136549.97,20100,44,1.88,614,17.55,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID195.8645,26,0,No,No,0.095230417,,,
Louisville,12/31/12,136508.91,20100,32,1.23,517,13.69,In Store Credit Card Signup Discount; Christmas Clearance Email Campaign ID58.0895,25,0,No,No,0.095230417,,,
Louisville,01/01/13,105231.43,20100,34,1.11,299,18.16,In Store Credit Card Signup Discount; ID0.779,24,0,No,No,0.095230417,2.8,,0.020482073
Louisville,01/02/13,113891.91,20100,24,1.33,396,13.69,In Store Credit Card Signup Discount; ID1.2499,23,0,No,No,0.095230417,,,
Louisville,01/03/13,114194.66,20100,42,1.61,287,20.42,In Store Credit Card Signup Discount; ID1.0137,22,0,No,No,0.095230417,,,
Louisville,01/04/13,122667.98,20100,48,1.65,293,17.3,In Store Credit Card Signup Discount; ID1.6791,21,0,No,No,0.095230417,,,
Louisville,01/05/13,123516.45,20100,47,2.31,419,17.39,In Store Credit Card Signup Discount; ID4.2535,20,0,No,No,0.095230417,,7750.0,
Louisville,01/06/13,108940.58,20100,52,1.38,276,15.48,In Store Credit Card Signup Discount; ID3.8764,19,0,No,No,0.104473082,,,
Louisville,01/07/13,107807.45,20100,25,0.87,212,17.89,In Store Credit Card Signup Discount; ID5.2327,18,0,No,No,0.104473082,,,
Louisville,01/08/13,100303.59,20100,21,1.09,161,12.97,In Store Credit Card Signup Discount; ID0.4614,17,0,No,No,0.104473082,,,
Louisville,01/09/13,101269.38,20100,31,1.33,207,15.2,In Store Credit Card Signup Discount; MLK Event Promotion ID1.1255,16,0,No,No,0.104473082,,,
Louisville,01/10/13,99181.89,20100,40,1.53,190,17.17,In Store Credit Card Signup Discount; MLK Event Promotion ID1.9401,15,0,No,No,0.104473082,,,
Louisville,01/11/13,109777.33,20100,46,1.37,241,16.15,In Store Credit Card Signup Discount; MLK Event Promotion ID8.4598,14,0,No,No,0.104473082,,,
Louisville,01/12/13,109950.93,20100,37,1.69,362,17.71,In Store Credit Card Signup Discount; MLK Event Promotion ID5.7671,13,0,No,No,0.104473082,,-5000.0,
Louisville,01/13/13,105639.68,20100,44,2.18,299,15.81,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1738,12,0,No,No,0.138587384,,,
Louisville,01/14/13,96588.59,20100,38,0.93,167,18.86,In Store Credit Card Signup Discount; MLK Event Promotion ID10.6623,11,0,No,No,0.138587384,,,
Louisville,01/15/13,101840.95,20100,26,1.19,184,15.9,In Store Credit Card Signup Discount; MLK Event Promotion ID4.4499,10,0,No,No,0.138587384,,,
Louisville,01/16/13,96727.73,20100,31,0.91,178,12.84,In Store Credit Card Signup Discount; MLK Event Promotion ID5.2963,9,0,No,No,0.138587384,,,
Louisville,01/17/13,100763.52,20100,46,1.07,172,14.86,In Store Credit Card Signup Discount; MLK Event Promotion ID8.5145,8,0,No,No,0.138587384,,,
Louisville,01/18/13,99470.74,20100,49,1.36,241,11.65,In Store Credit Card Signup Discount; MLK Event Promotion ID13.6405,7,0,No,No,0.138587384,,,
Louisville,01/19/13,189237.64,20100,141,2.04,1338,14.46,In Store Credit Card Signup Discount; MLK Event Promotion ID0.6771,6,0,Yes,Yes,0.138587384,,-5750.0,
Louisville,01/20/13,140455.57,20100,99,1.43,1051,17.24,In Store Credit Card Signup Discount; MLK Event Promotion ID16.8055,5,0,Yes,Yes,0.145372984,,,
Louisville,01/21/13,124177.25,20100,66,1.01,770,12.59,In Store Credit Card Signup Discount; MLK Event Promotion ID13.5171,4,0,Yes,Yes,0.145372984,,,
Louisville,01/22/13,76684.85,20100,23,0.67,132,16.64,In Store Credit Card Signup Discount; ID19.1945,3,0,No,No,0.145372984,,,
Louisville,01/23/13,77883.68,20100,21,1.31,161,15.1,In Store Credit Card Signup Discount; ID0.0315,2,0,No,No,0.145372984,,,
Louisville,01/24/13,76452.28,20100,33,1.33,138,9.48,In Store Credit Card Signup Discount; ID15.1985,1,0,No,No,0.145372984,,,
Louisville,01/25/13,76828.13,20100,34,0.68,144,10.54,In Store Credit Card Signup Discount; ID15.7261,0,0,No,No,0.145372984,,,
Louisville,01/26/13,88034.58,20100,38,1.17,293,8.57,In Store Credit Card Signup Discount; ID23.2064,0,0,No,No,0.145372984,,1000.0,
Louisville,01/27/13,78664.21,20100,56,1.42,241,14.08,In Store Credit Card Signup Discount; ID10.2603,0,0,No,No,0.141106073,,,
Louisville,01/28/13,63179.35,20100,22,0.46,103,14.56,In Store Credit Card Signup Discount; ID17.9229,0,0,No,No,0.141106073,,,
Louisville,01/29/13,66863.28,20100,38,0.66,115,7.63,In Store Credit Card Signup Discount; ID17.5998,0,0,No,No,0.141106073,,,
Louisville,01/30/13,65669.57,20100,32,0.51,138,8.9,In Store Credit Card Signup Discount; ID8.2561,0,0,No,No,0.141106073,,,
Louisville,01/31/13,68474.71,20100,36,1.07,190,7.45,In Store Credit Card Signup Discount; ID17.3524,0,0,No,No,0.141106073,,,
Louisville,02/01/13,81050.84,20100,34,1.08,230,11.12,In Store Credit Card Signup Discount; ID0.5304,0,0,No,No,0.141106073,,,0.07350199
Louisville,02/02/13,83445.5,20100,43,0.93,373,7.91,In Store Credit Card Signup Discount; ID3.956,0,0,No,No,0.141106073,,-2500.0,
Louisville,02/03/13,69228.26,20100,22,0.99,207,6.94,In Store Credit Card Signup Discount; ID4.8827,0,0,No,No,0.11941362,,,
Louisville,02/04/13,63610.84,20100,23,0.44,155,9.59,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.3888,0,0,No,No,0.11941362,,,
Louisville,02/05/13,67808.51,20100,20,0.68,155,6.93,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.2195,0,0,No,No,0.11941362,,,
Louisville,02/06/13,65093.01,20100,21,1.08,149,6.34,In Store Credit Card Signup Discount; Presidents Day Email Blast ID9.669,0,0,No,No,0.11941362,,,
Louisville,02/07/13,62581.43,20100,46,0.98,149,11.77,In Store Credit Card Signup Discount; Presidents Day Email Blast ID8.5578,0,0,No,No,0.11941362,,,
Louisville,02/08/13,84734.94,20100,47,0.86,253,16.33,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.4764,0,0,No,No,0.11941362,,,
Louisville,02/09/13,88646.63,20100,45,1.22,431,15.62,In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.4304,0,0,No,No,0.11941362,,250.0,
Louisville,02/10/13,77193.59,20100,32,1.26,310,16.29,In Store Credit Card Signup Discount; Presidents Day Email Blast ID9.4839,0,0,No,No,0.062365058,,,
Louisville,02/11/13,66968.2,20100,34,0.42,184,14.35,In Store Credit Card Signup Discount; Presidents Day Email Blast ID5.3874,0,0,No,No,0.062365058,,,
Louisville,02/12/13,73413.69,20100,39,0.53,195,11.3,In Store Credit Card Signup Discount; Presidents Day Email Blast ID10.7491,0,0,No,No,0.062365058,,,
Louisville,02/13/13,72979.44,20100,24,0.47,184,15.09,In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.9163,0,0,No,No,0.062365058,,,
Louisville,02/14/13,76483.34,20100,32,0.72,247,10.01,In Store Credit Card Signup Discount; Presidents Day Email Blast ID24.863,0,0,No,No,0.062365058,,,
Louisville,02/15/13,76667.39,20100,45,1.18,258,10.02,In Store Credit Card Signup Discount; Presidents Day Email Blast ID19.838,0,0,No,No,0.062365058,,,
Louisville,02/16/13,211094.09,20100,110,1.51,1568,11.23,In Store Credit Card Signup Discount; Presidents Day Email Blast ID5.5073,0,0,Yes,Yes,0.062365058,,5000.0,
Louisville,02/17/13,161670.17,20100,84,1.48,1189,11.32,In Store Credit Card Signup Discount; Presidents Day Email Blast ID7.1855,0,0,Yes,Yes,0.064672417,,,
Louisville,02/18/13,145208.89,20100,62,0.73,999,13.55,In Store Credit Card Signup Discount; Presidents Day Email Blast ID14.1222,0,0,Yes,Yes,0.064672417,,,
Louisville,02/19/13,65280.56,20100,35,0.63,126,11.19,Feb. In Store Credit Card Signup Discount; ID4.6952,0,0,No,No,0.064672417,,,
Louisville,02/20/13,62367.0,20100,34,0.68,155,12.42,Feb. In Store Credit Card Signup Discount; ID24.7204,0,0,No,No,0.064672417,,,
Louisville,02/21/13,62808.14,20100,46,0.21,132,9.27,Feb. In Store Credit Card Signup Discount; ID24.4139,0,0,No,No,0.064672417,,,
Louisville,02/22/13,70378.73,20100,64,0.57,184,9.73,Feb. In Store Credit Card Signup Discount; ID11.1753,0,0,No,No,0.064672417,,,
Louisville,02/23/13,80583.04,20100,53,0.3,316,10.17,Feb. In Store Credit Card Signup Discount; ID0.1717,0,0,No,No,0.064672417,,-7250.0,
Louisville,02/24/13,70089.42,20100,34,0.39,224,7.42,Feb. In Store Credit Card Signup Discount; ID2.6623,0,0,No,No,0.060196641,,,
Louisville,02/25/13,66485.13,20100,29,0.12,138,7.33,Feb. In Store Credit Card Signup Discount; ID48.0583,0,0,No,No,0.060196641,,,
Louisville,02/26/13,70679.76,20100,23,0.17,126,7.69,Feb. In Store Credit Card Signup Discount; ID9.2267,0,0,No,No,0.060196641,,,
Louisville,02/27/13,70176.99,20100,24,0.25,138,8.05,Feb. In Store Credit Card Signup Discount; ID43.1332,0,0,No,No,0.060196641,,,
Louisville,02/28/13,74109.35,20100,57,0.48,155,10.67,Feb. In Store Credit Card Signup Discount; ID36.1579,0,0,No,No,0.060196641,,,
Louisville,03/01/13,83958.43,20100,46,1.21,218,8.08,In Store Credit Card Signup Discount; ID2.1744,0,0,No,No,0.060196641,,,-0.034766141
Louisville,03/02/13,92797.38,20100,35,0.77,333,7.07,In Store Credit Card Signup Discount; ID2.3823,0,0,No,No,0.060196641,,-5750.0,
Louisville,03/03/13,71832.47,20100,43,0.39,218,8.63,In Store Credit Card Signup Discount; ID7.7571,0,0,No,No,0.066422854,,,
Louisville,03/04/13,73858.69,20100,28,0.01,149,6.21,In Store Credit Card Signup Discount; ID7.647,0,0,No,No,0.066422854,,,
Louisville,03/05/13,73800.86,20100,25,0.62,121,8.75,In Store Credit Card Signup Discount; ID4.1778,0,0,No,No,0.066422854,,,
Louisville,03/06/13,79616.05,20100,22,0.61,138,9.57,In Store Credit Card Signup Discount; March Madness Gear Sale ID7.062,0,0,No,No,0.066422854,,,
Louisville,03/07/13,76591.59,20100,44,0.6,149,8.78,In Store Credit Card Signup Discount; March Madness Gear Sale ID12.1089,0,0,No,No,0.066422854,,,
Louisville,03/08/13,76012.39,20100,38,0.44,184,12.03,In Store Credit Card Signup Discount; March Madness Gear Sale ID3.4575,0,0,No,No,0.066422854,,,
Louisville,03/09/13,98160.0,20100,38,0.64,385,8.28,In Store Credit Card Signup Discount; March Madness Gear Sale ID21.341,0,0,No,No,0.066422854,,-250.0,
Louisville,03/10/13,92470.17,20100,66,0.57,270,9.92,In Store Credit Card Signup Discount; ID13.1065,0,0,No,No,0.049576671,,,
Louisville,03/11/13,77572.43,20100,25,0.35,149,10.38,In Store Credit Card Signup Discount; ID4.7213,0,0,No,No,0.049576671,,,
Louisville,03/12/13,70131.28,20100,25,0.13,138,9.73,In Store Credit Card Signup Discount; ID23.7422,0,0,No,No,0.049576671,,,
Louisville,03/13/13,73646.67,20100,24,0.35,155,8.77,In Store Credit Card Signup Discount; ID3.5684,0,0,No,No,0.049576671,,,
Louisville,03/14/13,77517.93,20100,54,0.62,178,10.44,In Store Credit Card Signup Discount; ID39.9339,0,0,No,No,0.049576671,,,
Louisville,03/15/13,83390.26,20100,53,0.37,241,9.14,In Store Credit Card Signup Discount; ID0.8722,0,0,No,No,0.049576671,,,
Louisville,03/16/13,102282.38,20100,45,0.38,431,13.36,In Store Credit Card Signup Discount; ID0.6805,0,0,No,No,0.049576671,,-5500.0,
Louisville,03/17/13,93685.59,20100,61,1.04,304,16.15,In Store Credit Card Signup Discount; ID43.297,0,0,No,No,0.046666538,,,
Louisville,03/18/13,83293.32,20100,26,0.38,190,6.4,In Store Credit Card Signup Discount; ID35.1091,0,0,No,No,0.046666538,,,
Louisville,03/19/13,75071.93,20100,24,0.61,149,7.99,In Store Credit Card Signup Discount; ID20.4801,0,0,No,No,0.046666538,,,
Louisville,03/20/13,78682.24,20100,24,0.61,184,6.33,In Store Credit Card Signup Discount; ID32.4323,0,0,No,No,0.046666538,,,
Louisville,03/21/13,74860.83,20100,34,0.6,201,6.95,In Store Credit Card Signup Discount; ID55.8489,0,0,No,No,0.046666538,,,
Louisville,03/22/13,87659.54,20100,64,0.52,270,9.21,In Store Credit Card Signup Discount; ID55.8118,0,0,No,No,0.046666538,,,
Louisville,03/23/13,97771.85,20100,50,0.73,368,6.64,In Store Credit Card Signup Discount; ID10.4329,0,0,No,No,0.046666538,,6000.0,
Louisville,03/24/13,86871.65,20100,42,1.03,281,6.49,In Store Credit Card Signup Discount; ID25.4522,0,0,No,No,0.035235434,,,
Louisville,03/25/13,83159.75,20100,34,0.41,224,8.19,In Store Credit Card Signup Discount; ID22.6572,0,0,No,No,0.035235434,,,
Louisville,03/26/13,77373.04,20100,22,0.36,207,9.17,In Store Credit Card Signup Discount; ID68.2947,0,0,No,No,0.035235434,,,
Louisville,03/27/13,78301.62,20100,24,0.65,218,7.99,In Store Credit Card Signup Discount; ID77.6169,0,0,No,No,0.035235434,,,
Louisville,03/28/13,81328.15,20100,32,1.02,235,6.61,In Store Credit Card Signup Discount; ID31.2638,0,0,No,No,0.035235434,,,
Louisville,03/29/13,98480.61,20100,56,0.52,327,7.8,In Store Credit Card Signup Discount; ID54.4405,0,0,No,No,0.035235434,,,
Louisville,03/30/13,105117.16,20100,32,0.95,413,7.65,In Store Credit Card Signup Discount; Spring Product Email ID11.7708,0,0,No,No,0.035235434,,9250.0,
Louisville,03/31/13,61148.07,20100,19,0.42,0,6.41,In Store Credit Card Signup Discount; Spring Product Email ID33.1932,0,0,No,No,0.030184014,,,
Louisville,04/01/13,80443.33,20100,19,0.78,224,8.88,In Store Credit Card Signup Discount; Spring Product Email ID1.6361,0,0,No,No,0.030184014,0.8,,-0.025726969
Louisville,04/02/13,81887.76,20100,21,0.84,195,6.27,In Store Credit Card Signup Discount; Spring Product Email ID1.4319,0,0,No,No,0.030184014,,,
Louisville,04/03/13,83094.28,20100,39,0.45,230,6.25,In Store Credit Card Signup Discount; Spring Product Email ID2.4441,0,0,No,No,0.030184014,,,
Louisville,04/04/13,76209.59,20100,43,0.9,230,7.69,In Store Credit Card Signup Discount; Spring Product Email ID11.9657,0,0,No,No,0.030184014,,,
Louisville,04/05/13,100069.18,20100,38,0.99,333,10.31,In Store Credit Card Signup Discount; Spring Product Email ID13.2151,0,0,No,No,0.030184014,,,
Louisville,04/06/13,99755.98,20100,38,0.6,413,8.31,In Store Credit Card Signup Discount; Spring Product Email ID19.378,0,0,No,No,0.030184014,,4250.0,
Louisville,04/07/13,84682.46,20100,40,0.34,287,9.06,In Store Credit Card Signup Discount; Spring Product Email ID2.5939,0,0,No,No,0.038190223,,,
Louisville,04/08/13,76930.63,20100,23,0.21,172,8.07,In Store Credit Card Signup Discount; Spring Product Email ID4.0752,0,0,No,No,0.038190223,,,
Louisville,04/09/13,70103.72,20100,27,0.06,132,10.12,In Store Credit Card Signup Discount; Spring Product Email ID21.2443,0,0,No,No,0.038190223,,,
Louisville,04/10/13,71118.03,20100,33,0.05,138,8.3,In Store Credit Card Signup Discount; Spring Product Email ID25.1982,0,0,No,No,0.038190223,,,
